4000,000000	1420,963594	1324,000000	2676,000000	0,000000
1,000000	0,000000	0,000000	0,000000	0,000135
0,000000	0,000000	0,000000	0,000000	0,000557
0,000000	0,000000	0,000000	0,000000	0,001289
0,000000	0,000000	0,000000	0,000000	0,002362
0,000000	0,000000	0,000000	0,000000	0,003807
0,000000	0,000000	0,000000	0,000000	0,005625
0,000000	0,000000	0,000000	0,000000	0,007885
0,000000	0,000000	0,000000	0,000000	0,010588
0,000000	0,000000	0,000000	0,000000	0,013759
0,000000	0,000000	0,000000	0,000000	0,017424
0,000000	0,000000	0,000000	0,000000	0,021638
0,000000	0,000000	0,000000	0,000000	0,026406
0,000000	0,000000	0,000000	0,000000	0,031755
0,000000	0,000000	0,000000	0,000000	0,037714
0,000000	0,000000	0,000000	0,000000	0,044352
0,000000	0,000000	0,000000	0,000000	0,051665
0,000000	0,000000	0,000000	0,000000	0,059634
0,000000	0,000000	0,000000	0,000000	0,068382
0,000000	0,000000	0,000000	0,000000	0,077897
0,000000	0,000000	0,000000	0,000000	0,088209
0,000000	0,000000	0,000000	0,000000	0,099351
0,000000	0,000000	0,000000	0,000000	0,111356
0,000000	0,000000	0,000000	0,000000	0,124256
0,000000	0,000000	0,000000	0,000000	0,138012
0,000000	0,000000	0,000000	0,000000	0,152725
0,000000	0,000000	0,000000	0,000000	0,168510
0,000000	0,000000	0,000000	0,000000	0,185244
0,000000	0,000000	0,000000	0,000000	0,202950
0,000000	0,000000	0,000000	0,000000	0,221747
0,000000	0,000000	0,000000	0,000000	0,241671
0,000000	0,000000	0,000000	0,000000	0,262759
0,000000	0,000000	0,000000	0,000000	0,284942
0,000000	0,000000	0,000000	0,000000	0,308358
0,000000	0,000000	0,000000	0,000000	0,332929
0,000000	0,000000	0,000000	0,000000	0,358681
0,000000	0,000000	0,000000	0,000000	0,385765
0,000000	0,000000	0,000000	0,000000	0,414221
0,000000	0,000000	0,000000	0,000000	0,443822
0,000000	0,000000	0,000000	0,000000	0,474859
0,000000	0,000000	0,000000	0,000000	0,507229
0,000000	0,000000	0,000000	0,000000	0,541107
0,000000	0,000000	0,000000	0,000000	0,576233
0,000000	0,000000	0,000000	0,000000	0,612932
0,000000	0,000000	0,000000	0,000000	0,651088
0,000000	0,000000	0,000000	0,000000	0,690727
0,000000	0,000000	0,000000	0,000000	0,731709
0,000000	0,000000	0,000000	0,000000	0,774400
0,000000	0,000000	0,000000	0,000000	0,818482
0,000000	0,000000	0,000000	0,000000	0,864342
0,000000	0,000000	0,000000	0,000000	0,911643
0,000000	0,000000	0,000000	0,000000	0,960596
0,000000	0,000000	0,000000	0,000000	1,011030
0,000000	0,000000	0,000000	0,000000	1,063373
0,000000	0,000000	0,000000	0,000000	1,117249
0,000000	0,000000	0,000000	0,000000	1,172672
0,000000	0,000000	0,000000	0,000000	1,229881
0,000000	0,000000	0,000000	0,000000	1,288679
0,000000	0,000000	0,000000	0,000000	1,349315
0,000000	0,000000	0,000000	0,000000	1,411582
0,000000	0,000000	0,000000	0,000000	1,475496
0,000000	0,000000	0,000000	0,000000	1,541322
0,000000	0,000000	0,000000	0,000000	1,608585
0,000000	0,000000	0,000000	0,000000	1,677802
0,000000	0,000000	0,000000	0,000000	1,748742
0,000000	0,000000	0,000000	0,000000	1,821420
0,000000	0,000000	0,000000	0,000000	1,895854
0,000000	0,000000	0,000000	0,000000	1,971778
0,000000	0,000000	0,000000	0,000000	2,049765
0,000000	0,000000	0,000000	0,000000	2,129265
0,000000	0,000000	0,000000	0,000000	2,210574
0,000000	0,000000	0,000000	0,000000	2,293710
0,000000	0,000000	0,000000	0,000000	2,378381
0,000000	0,000000	0,000000	0,000000	2,464900
0,000000	0,000000	0,000000	0,000000	2,552965
0,000000	0,000000	0,000000	0,000000	2,642900
0,000000	0,000000	0,000000	0,000000	2,734393
0,000000	0,000000	0,000000	0,000000	2,827442
0,000000	0,000000	0,000000	0,000000	2,922390
0,000000	0,000000	0,000000	0,000000	3,018906
0,000000	0,000000	0,000000	0,000000	3,116990
0,000000	0,000000	0,000000	0,000000	3,216284
0,000000	0,000000	0,000000	0,000000	3,317498
0,000000	0,000000	0,000000	0,000000	3,420280
0,000000	0,000000	0,000000	0,000000	3,524631
0,000000	0,000000	0,000000	0,000000	3,630168
0,000000	0,000000	0,000000	0,000000	3,737262
0,000000	0,000000	0,000000	0,000000	3,845913
0,000000	0,000000	0,000000	0,000000	3,955723
0,000000	0,000000	0,000000	0,000000	4,067079
0,000000	0,000000	0,000000	0,000000	4,179980
0,000000	0,000000	0,000000	0,000000	4,294013
0,000000	0,000000	0,000000	0,000000	4,409160
0,000000	0,000000	0,000000	0,000000	4,525405
0,000000	0,000000	0,000000	0,000000	4,643163
0,000000	0,000000	0,000000	0,000000	4,761997
0,000000	0,000000	0,000000	0,000000	4,881448
0,000000	0,000000	0,000000	0,000000	5,002380
0,000000	0,000000	0,000000	0,000000	5,124338
0,000000	0,000000	0,000000	0,000000	5,247306
0,000000	0,000000	0,000000	0,000000	5,370806
0,000000	0,000000	0,000000	0,000000	5,495274
0,000000	0,000000	0,000000	0,000000	5,620693
0,000000	0,000000	0,000000	0,000000	5,747047
0,000000	0,000000	0,000000	0,000000	5,873837
0,000000	0,000000	0,000000	0,000000	6,001520
0,000000	0,000000	0,000000	0,000000	6,129586
0,000000	0,000000	0,000000	0,000000	6,258003
0,000000	0,000000	0,000000	0,000000	6,387245
0,000000	0,000000	0,000000	0,000000	6,516788
0,000000	0,000000	0,000000	0,000000	6,647115
0,000000	0,000000	0,000000	0,000000	6,777171
0,000000	0,000000	0,000000	0,000000	6,907435
0,000000	0,000000	0,000000	0,000000	7,038409
0,000000	0,000000	0,000000	0,000000	7,169006
0,000000	0,000000	0,000000	0,000000	7,299723
0,000000	0,000000	0,000000	0,000000	7,431076
0,000000	0,000000	0,000000	0,000000	7,561400
0,000000	0,000000	0,000000	0,000000	7,692302
0,000000	0,000000	0,000000	0,000000	7,822650
0,000000	0,000000	0,000000	0,000000	7,952964
0,000000	0,000000	0,000000	0,000000	8,082649
0,000000	0,000000	0,000000	0,000000	8,212236
0,000000	0,000000	0,000000	0,000000	8,341699
0,000000	0,000000	0,000000	0,000000	8,469846
0,000000	0,000000	0,000000	0,000000	8,597797
0,000000	0,000000	0,000000	0,000000	8,724934
0,000000	0,000000	0,000000	0,000000	8,851815
0,000000	0,000000	0,000000	0,000000	8,977814
0,000000	0,000000	0,000000	0,000000	9,102289
0,000000	0,000000	0,000000	0,000000	9,226406
0,000000	0,000000	0,000000	0,000000	9,349529
0,000000	0,000000	0,000000	0,000000	9,471622
0,000000	0,000000	0,000000	0,000000	9,592028
0,000000	0,000000	0,000000	0,000000	9,711949
0,000000	0,000000	0,000000	0,000000	9,830106
0,000000	0,000000	0,000000	0,000000	9,947716
0,000000	0,000000	0,000000	0,000000	10,063487
0,000000	0,000000	0,000000	0,000000	10,177376
0,000000	0,000000	0,000000	0,000000	10,289981
0,000000	0,000000	0,000000	0,000000	10,401270
0,000000	0,000000	0,000000	0,000000	10,511212
0,000000	0,000000	0,000000	0,000000	10,619126
0,000000	0,000000	0,000000	0,000000	10,724970
0,000000	0,000000	0,000000	0,000000	10,829365
0,000000	0,000000	0,000000	0,000000	10,932281
0,000000	0,000000	0,000000	0,000000	11,032362
0,000000	0,000000	0,000000	0,000000	11,130898
0,000000	0,000000	0,000000	0,000000	11,227861
0,000000	0,000000	0,000000	0,000000	11,322552
0,000000	0,000000	0,000000	0,000000	11,414938
0,000000	0,000000	0,000000	0,000000	11,504986
0,000000	0,000000	0,000000	0,000000	11,592663
0,000000	0,000000	0,000000	0,000000	11,678623
0,000000	0,000000	0,000000	0,000000	11,762156
0,000000	0,000000	0,000000	0,000000	11,843234
0,000000	0,000000	0,000000	0,000000	11,921828
0,000000	0,000000	0,000000	0,000000	11,997910
0,000000	0,000000	0,000000	0,000000	12,071455
0,000000	0,000000	0,000000	0,000000	12,143134
0,000000	0,000000	0,000000	0,000000	12,211530
0,000000	0,000000	0,000000	0,000000	12,277315
0,000000	0,000000	0,000000	0,000000	12,341169
0,000000	0,000000	0,000000	0,000000	12,401667
0,000000	0,000000	0,000000	0,000000	12,459488
0,000000	0,000000	0,000000	0,000000	12,515321
0,000000	0,000000	0,000000	0,000000	12,567734
0,000000	0,000000	0,000000	0,000000	12,617414
0,000000	0,000000	0,000000	0,000000	12,664346
0,000000	0,000000	0,000000	0,000000	12,708512
0,000000	0,000000	0,000000	0,000000	12,750613
0,000000	0,000000	0,000000	0,000000	12,789206
0,000000	0,000000	0,000000	0,000000	12,824993
0,000000	0,000000	0,000000	0,000000	12,857244
0,000000	0,000000	0,000000	0,000000	12,887382
0,000000	0,000000	0,000000	0,000000	12,914680
0,000000	0,000000	0,000000	0,000000	12,939128
0,000000	0,000000	0,000000	0,000000	12,960720
0,000000	0,000000	0,000000	0,000000	12,978727
0,000000	0,000000	0,000000	0,000000	12,994583
0,000000	0,000000	0,000000	0,000000	13,007564
0,000000	0,000000	0,000000	0,000000	13,016942
0,000000	0,000000	0,000000	0,000000	13,024159
0,000000	0,000000	0,000000	0,000000	13,028490
0,000000	0,000000	0,000000	0,000000	13,029934
0,000000	0,000000	0,000000	0,000000	13,027768
0,000000	0,000000	0,000000	0,000000	13,023437
0,000000	0,000000	0,000000	0,000000	13,016942
0,000000	0,000000	0,000000	0,000000	13,006842
0,000000	0,000000	0,000000	0,000000	12,993862
0,000000	0,000000	0,000000	0,000000	12,978727
0,000000	0,000000	0,000000	0,000000	12,960720
0,000000	0,000000	0,000000	0,000000	12,939848
0,000000	0,000000	0,000000	0,000000	12,916117
0,000000	0,000000	0,000000	0,000000	12,890254
0,000000	0,000000	0,000000	0,000000	12,861548
0,000000	0,000000	0,000000	0,000000	12,830008
0,000000	0,000000	0,000000	0,000000	12,796360
0,000000	0,000000	0,000000	0,000000	12,759898
0,000000	0,000000	0,000000	0,000000	12,721349
0,000000	0,000000	0,000000	0,000000	12,680009
0,000000	0,000000	0,000000	0,000000	12,636603
0,000000	0,000000	0,000000	0,000000	12,590433
0,000000	0,000000	0,000000	0,000000	12,542931
0,000000	0,000000	0,000000	0,000000	12,491983
0,000000	0,000000	0,000000	0,000000	12,439729
0,000000	0,000000	0,000000	0,000000	12,385472
0,000000	0,000000	0,000000	0,000000	12,328525
0,000000	0,000000	0,000000	0,000000	12,269608
0,000000	0,000000	0,000000	0,000000	12,208735
0,000000	0,000000	0,000000	0,000000	12,146619
0,000000	0,000000	0,000000	0,000000	12,081881
0,000000	0,000000	0,000000	0,000000	12,015236
0,000000	0,000000	0,000000	0,000000	11,947392
0,000000	0,000000	0,000000	0,000000	11,877673
0,000000	0,000000	0,000000	0,000000	11,806096
0,000000	0,000000	0,000000	0,000000	11,733365
