000120	Navigated	02/03/2020 14:45:48	 516419.0037	 5404500.9051	 258.1895	 6.6672	Fixed by GPS	-	-	Fixed by GPS
000121	Navigated	02/03/2020 14:45:49	 516415.5389	 5404499.7556	 258.2424	 6.6602	Fixed by GPS	-	-	Fixed by GPS
000122	Navigated	02/03/2020 14:45:50	 516412.2605	 5404498.1765	 258.3178	 6.6565	Fixed by GPS	-	-	Fixed by GPS
000123	Navigated	02/03/2020 14:45:51	 516409.2647	 5404496.1442	 258.3858	 6.6522	Fixed by GPS	-	-	Fixed by GPS
000124	Navigated	02/03/2020 14:45:52	 516406.5960	 5404493.7031	 258.4431	 6.4989	Fixed by GPS	-	-	Fixed by GPS
000125	Navigated	02/03/2020 14:45:53	 516404.4075	 5404490.3447	 257.6234	 6.8069	Fixed by GPS	-	-	Fixed by GPS
000126	Navigated	02/03/2020 14:45:54	 516402.4623	 5404487.3059	 257.6381	 6.8087	Fixed by GPS	-	-	Fixed by GPS
000127	Navigated	02/03/2020 14:45:55	 516400.9648	 5404484.0394	 257.6258	 6.8020	Fixed by GPS	-	-	Fixed by GPS
000128	Navigated	02/03/2020 14:45:56	 516399.9516	 5404480.5159	 257.6418	 6.8025	Fixed by GPS	-	-	Fixed by GPS
000129	Navigated	02/03/2020 14:45:57	 516399.4288	 5404476.8693	 257.6585	 6.7981	Fixed by GPS	-	-	Fixed by GPS
000130	Navigated	02/03/2020 14:45:58	 516399.4266	 5404473.1939	 257.6553	 6.7972	Fixed by GPS	-	-	Fixed by GPS
000131	Navigated	02/03/2020 14:45:59	 516399.9522	 5404469.5596	 257.6512	 6.7962	Fixed by GPS	-	-	Fixed by GPS
000132	Navigated	02/03/2020 14:46:00	 516401.0411	 5404465.8991	 257.5330	 6.4512	Fixed by GPS	-	-	Fixed by GPS
000133	Navigated	02/03/2020 14:46:01	 516402.6787	 5404462.6090	 257.2795	 6.2278	Fixed by GPS	-	-	Fixed by GPS
000134	Navigated	02/03/2020 14:46:02	 516405.1339	 5404458.9322	 255.9618	 5.9235	Fixed by GPS	-	-	Fixed by GPS
000135	Navigated	02/03/2020 14:46:03	 516406.5846	 5404456.0627	 252.8095	 6.2042	Fixed by GPS	-	-	Fixed by GPS
000136	Navigated	02/03/2020 14:46:04	 516408.6282	 5404453.1775	 250.9587	 6.5517	Fixed by GPS	-	-	Fixed by GPS
000137	Navigated	02/03/2020 14:46:05	 516412.1895	 5404452.2963	 253.3698	 6.1761	Fixed by GPS	-	-	Fixed by GPS
000138	Navigated	02/03/2020 14:46:06	 516415.4642	 5404450.6172	 253.3507	 6.1694	Fixed by GPS	-	-	Fixed by GPS
000139	Navigated	02/03/2020 14:46:07	 516418.8508	 5404449.2280	 253.2821	 6.1522	Fixed by GPS	-	-	Fixed by GPS
000140	Navigated	02/03/2020 14:46:08	 516422.3756	 5404448.3819	 253.3266	 6.1541	Fixed by GPS	-	-	Fixed by GPS
000141	Navigated	02/03/2020 14:46:09	 516425.8716	 5404447.1190	 252.0913	 6.3695	Fixed by GPS	-	-	Fixed by GPS
000142	Navigated	02/03/2020 14:46:10	 516430.2924	 5404447.3777	 254.1567	 5.9795	Fixed by GPS	-	-	Fixed by GPS
000143	Navigated	02/03/2020 14:46:11	 516433.6895	 5404447.7683	 254.0166	 6.1634	Fixed by GPS	-	-	Fixed by GPS
000144	Navigated	02/03/2020 14:46:12	 516437.0826	 5404448.8168	 254.7324	 6.0387	Fixed by GPS	-	-	Fixed by GPS
000145	Navigated	02/03/2020 14:46:13	 516440.0178	 5404450.5430	 256.0509	 5.7542	Fixed by GPS	-	-	Fixed by GPS
000146	Navigated	02/03/2020 14:46:14	 516442.2568	 5404452.2291	 256.6063	 5.6826	Fixed by GPS	-	-	Fixed by GPS
000147	Navigated	02/03/2020 14:46:15	 516443.6973	 5404453.6790	 257.0064	 5.7415	Fixed by GPS	-	-	Fixed by GPS
000148	Navigated	02/03/2020 14:46:16	 516445.0317	 5404454.4653	 256.4445	 5.6815	Fixed by GPS	-	-	Fixed by GPS
000149	Navigated	02/03/2020 14:46:17	 516445.6063	 5404455.0031	 256.3857	 5.6696	Fixed by GPS	-	-	Fixed by GPS
000150	Navigated	02/03/2020 14:46:18	 516445.9101	 5404455.3129	 256.3474	 5.6697	Fixed by GPS	-	-	Fixed by GPS
000151	Navigated	02/03/2020 14:47:09	 516446.0283	 5404455.4793	 256.4968	 5.6898	Fixed by GPS	-	-	Fixed by GPS
000152	Navigated	02/03/2020 14:47:10	 516446.0250	 5404455.4886	 256.4812	 5.6875	Fixed by GPS	-	-	Fixed by GPS
000153	Navigated	02/03/2020 14:47:11	 516446.3112	 5404455.7851	 256.5181	 5.6870	Fixed by GPS	-	-	Fixed by GPS
000154	Navigated	02/03/2020 14:47:12	 516447.1484	 5404456.7823	 256.5185	 5.6858	Fixed by GPS	-	-	Fixed by GPS
000155	Navigated	02/03/2020 14:47:13	 516448.0586	 5404458.8364	 257.1350	 5.7237	Fixed by GPS	-	-	Fixed by GPS
000156	Navigated	02/03/2020 14:47:14	 516449.2544	 5404461.0315	 256.5164	 5.6787	Fixed by GPS	-	-	Fixed by GPS
000157	Navigated	02/03/2020 14:47:15	 516449.7295	 5404463.9146	 256.5250	 5.6769	Fixed by GPS	-	-	Fixed by GPS
000158	Navigated	02/03/2020 14:47:16	 516449.3931	 5404467.0501	 256.5085	 5.6753	Fixed by GPS	-	-	Fixed by GPS
